"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
1894584.09100607,9.8952374511864,7.40728352009319,7.54982533492148,10.1523644602858,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1
1783573.78591456,6.31361350161023,6.59399125701748,7.90103072486818,6.28220200026408,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
539163.78264104,9.49802358262241,10.889572493732,9.53771802620031,8.20186642860062,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
2462676.61279462,9.02802970027551,10.7725930400193,11.2519341595471,7.9046060978435,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0
1933839.44036084,6.02393858018331,11.8701591952704,7.02642790577374,7.81148104602471,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1
1168386.81037305,6.90456321183592,12.1791864135303,7.56113608297892,9.27299141860567,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1
3285953.45879453,8.70001115160994,6.42928229435347,9.46538768475875,12.7914144017268,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
3255654.27072954,8.71976078744046,11.7669578022324,8.35006856149994,7.93061240576208,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0
2292247.51263538,7.55113430251367,10.7553376674186,7.31990142771974,6.36804146831855,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1
447747.612471002,8.86808305070736,12.3103125642519,12.7046548316721,8.04085342236795,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0
3858376.46469357,8.98124025529251,7.47238472965546,9.00232706428505,11.7031381810084,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0
3898811.59110972,11.5407807962038,9.71812673448585,8.43610350624658,12.3823625140358,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1681736.11107163,8.80493198265322,12.5565667564515,10.1384988965001,7.10696985735558,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0
3215139.99539379,6.39233106165193,6.62688328349032,10.0499365266878,11.9566530778538,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
839444.676795945,12.2612946282607,7.78591309301555,12.8026471321937,7.73460221011192,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
3026540.63811775,10.5819379519671,10.3311392241158,12.4883524496108,9.47655659983866,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2036726.83313171,8.56081070099026,7.93255252065137,9.32717739697546,8.04785029916093,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1
3941484.72709711,7.25716683268547,10.319425950991,10.922809364507,10.976611396065,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1
5307233.30048764,9.91116018150933,8.41438372293487,12.7405693084002,12.6982292016037,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
2180527.70085287,9.82372732530348,7.32708743307739,8.09041327657178,9.95027395803481,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0
837074.544780636,11.3172306534834,8.03692956408486,9.00726852333173,7.09408191498369,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
3712352.76208924,10.0609278604388,8.01296633458696,9.93621756578796,7.2084819606971,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0
4076264.90267535,6.14633833407424,9.7134201398585,9.8200880587101,9.54798981640488,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
251479.197027736,9.61764811282046,10.2610623619985,9.44739495310932,6.00513443723321,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
1255085.44726594,6.04215937829576,12.7364034764469,9.01828801864758,9.83231026260182,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0
4495492.20813027,10.4877299829386,11.805513487896,6.84021870885044,7.59683031961322,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
2472662.33662358,6.21206779638305,11.505303129321,8.27039489359595,8.2162281209603,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1
3425375.48529677,6.39144521998242,12.1813289937563,9.44908598181792,11.6964935674332,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2288087.71141691,8.34182676882483,7.3953647762537,12.4546807198785,7.61090413620695,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1803629.58543852,8.67778586014174,10.4764207131229,12.7191677105147,6.43553104880266,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0
3678174.17985492,12.1786244648974,6.8617722527124,11.6768136713654,12.6996736328583,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0
3005069.6910557,6.75756080821157,10.1161229335703,6.61284340615384,7.93667143187486,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
2950554.9452077,8.80910522211343,6.95936932810582,11.0950780815911,10.185327450512,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
2754268.9973528,11.5114917941391,10.04133838485,12.929685597308,10.5706249123905,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1
1520999.13865433,12.5684951373842,7.31726157967933,10.0081944901031,8.51479742582887,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1889901.26623433,8.5505366306752,7.03792609227821,12.115422983421,9.14820466609672,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0
2330478.69101845,6.28044329839759,6.45548003050499,10.8334341768641,8.80191824375652,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1
3396045.64779547,7.2509615519084,9.03636487643234,8.58219638699666,9.97741421591491,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
2979759.56027768,10.942401465727,9.78768001380377,8.25447426410392,9.50690614338964,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
697418.43649261,12.6714950902387,10.8854077178985,11.7349545967299,8.49983357079327,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0
4586064.81089675,7.27806402253918,8.79115304187872,12.8453043291811,12.8621662368532,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1
3512999.98238253,9.91693355981261,7.19347655028105,7.50218640943058,12.2906459788792,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
3615733.69053113,12.0866847217549,10.0759331649169,6.66786857438274,10.5485347895883,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1
1172094.94809235,6.30138216423802,10.8151398529299,10.0384806061629,9.29319156613201,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
520767.385301271,9.47161710145883,11.8605231239926,11.6550798634999,7.91657326510176,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1
1135457.73720298,8.03973241150379,7.92858844506554,11.8613405167125,10.8189042354934,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
1297100.50487714,7.90284663974307,11.5679871381726,12.3339455868118,8.11273035430349,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0
4519404.43734164,12.9265629134607,9.0537970578298,10.218271296937,12.6700723241083,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0
2093882.34385885,7.27698491094634,7.09395160805434,7.09506060392596,8.48113324539736,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1
1511622.0678879,6.83946311054751,6.25618548155762,7.88201158493757,11.0891334097832,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0
5673070.178483,6.86490675760433,11.4943808165845,6.89924038434401,10.3388756732456,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2175881.98057767,10.845982035622,7.04164408380166,7.93502283538692,9.29754582419991,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0
472305.216763048,8.94107202789746,6.92396694398485,12.2776978344191,6.26643564249389,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
3525762.88645718,10.5235040087719,9.0772865426261,9.61636098148301,11.2884809651878,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4127745.6600805,12.6927586265374,9.46577877504751,8.11708514695056,12.3017527409829,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
2451359.03435946,6.42243844736367,11.459818909876,9.15984351700172,10.4441673962865,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1
2965946.28141565,11.6706413063221,7.55288613471203,10.2104776983615,12.9361032478046,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0
1716304.37090558,12.6289651165716,6.93411376327276,8.80273759877309,11.9640436200425,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
1634564.91463287,12.8600724108983,11.6999811276328,11.6195940116886,9.0962938289158,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
4870567.84762149,10.3341822572984,10.463310142979,11.2598965938669,10.2739783453289,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0
3188670.04617542,9.71840405231342,6.08574582706206,11.1743058925495,12.321309494786,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1
1365521.07269051,6.40473136515357,7.45342445210554,9.56275575817563,8.63266137824394,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0
5143782.75309457,9.54143871832639,7.85131891001947,10.8508112526033,12.7726299925707,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
4113788.23532703,8.73206815076992,8.47541465982795,6.99324783892371,8.21538508636877,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1
991537.210931362,7.57486180379055,10.8876557764597,6.11786669213325,7.24516796553507,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
4011718.17266057,10.4073730478995,7.57690058439039,12.1227050793823,10.0147540795151,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4273898.4974649,9.55598214478232,9.33205043477938,6.22627794859,11.6271065829787,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
4515117.68835102,9.8726950075943,12.4504230169114,10.4120344722178,12.0850201221183,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0
934933.1328429,7.27251250599511,9.51028477167711,12.8543059234507,10.2387545269448,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1662542.10551501,8.90753416786902,6.86219746316783,8.79414341738448,10.1684358248021,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0
646368.307670494,8.32501998799853,7.81892437138595,11.2944217906334,9.23707136791199,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1
4050653.97743746,10.2971670380794,11.1576052191667,9.38344651949592,11.8366040070541,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
3018372.16360909,9.42362730950117,12.8541229865514,6.97622116841376,8.48185144434683,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0
6251399.65769034,12.5483032236807,6.97703930921853,12.0470489417203,10.9708236916922,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1
4614017.37859172,10.2908956047613,6.64830095949583,8.12997326534241,10.3358133789152,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0
631909.700345889,11.444345864933,10.361772405915,6.46616748371162,7.71866127313115,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2851420.29882533,11.989536192501,9.84204433625564,12.9219916227739,10.2525612462778,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
3462321.43670371,12.6975330801215,10.3797248583287,12.4829686817247,7.37706419709139,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0
6231672.51872327,10.3370623546652,9.96491665323265,6.68535156361759,12.1448715215083,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
5164117.01384199,10.5311055907514,6.84373192233033,9.49708676850423,11.935029163491,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0
3178804.57099561,7.6610401396174,7.40855454071425,8.52351995022036,8.98925407440402,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1
897144.641684542,12.8547900158446,6.71538626775146,12.7566970319021,7.95905802119523,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
1769210.74142169,11.1614128602669,6.03962406655774,9.12482978170738,8.21367965009995,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0
2976934.01687838,9.79327856679447,9.91891774325632,8.45614433451556,8.83150960574858,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1
2461520.02587591,11.7381232625339,10.7577410000376,8.00392586761154,8.50267715216614,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
1666689.64200393,11.0958503170405,8.71172079513781,8.09134506434202,8.95444823172875,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0
3107994.83845479,11.8558440259658,10.098358434625,10.749160323292,6.92295233067125,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0
833751.653118793,11.5016640338581,8.06345260306261,12.5454054591246,6.21543315961026,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0
3630886.42355578,9.69349186331965,7.15883528301492,11.3551915057469,7.6422304015141,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
964218.72002372,8.21454221638851,8.917408909183,7.10489105829038,7.56674456642941,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1
3918775.07905191,11.6683107938152,11.2157345190644,11.6846605762839,9.11960125528276,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0
428981.708314468,8.36764098191634,12.2373064006679,6.59819363919087,10.8915957519785,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
1476513.31489305,9.13825996499509,6.92598131648265,10.2401047451422,8.54601401439868,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
5275838.05830509,11.1863679199014,10.776577553479,10.8577395142056,11.2494152763393,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2236067.80595444,8.22204114124179,12.7926658091601,6.8180098508019,8.75144608132541,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
304503.437003793,11.8363119035494,6.76915709488094,6.35921664535999,6.92605725931935,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
4478342.83387619,12.2611476157326,7.05660536861978,9.91261108312756,10.6544166570529,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1
345398.481228692,10.6824424648657,6.65506522916257,11.4675371490885,6.18143260339275,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1
4383943.27064586,12.5975388865918,6.71619293140247,6.14572727261111,10.835474556312,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1
3884768.16671495,12.0804006475955,8.14596308046021,9.90484062628821,11.5277230939828,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0
1711049.09354705,9.28884170693345,6.19743590522557,6.90702137630433,7.50350935594179,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
824648.375563673,8.74649190320633,12.1446757921949,6.80175834125839,8.96644258918241,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2867779.38441458,8.77462099888362,10.0441829506308,6.90919155580923,9.52645697933622,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0
2498862.34206042,10.7840073611587,12.6782330693677,12.763843514258,8.91650056629442,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0
1785967.05141232,10.7271003862843,9.30001254845411,11.4482521032915,10.4880203865469,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0
787759.257795226,8.55225607031025,6.62164028105326,11.8045855171513,7.18141167238355,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4335836.65723885,11.2574875617865,7.35383951477706,11.930415551411,8.62512208125554,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1
2819465.43564009,6.31148772477172,7.37436365964822,10.1640688525513,10.2859499652404,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0
1967920.86610512,6.818241431145,9.86848791525699,10.3036654833704,10.8712357652839,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1
1597134.43901885,9.9468423477374,6.8939200732857,11.0418718857691,7.27905043843202,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0
1717841.32672609,10.5914686280303,7.17335397703573,11.0088680686895,10.2676318786107,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0
4171416.25723602,8.18635482061654,7.56373122194782,7.20044742175378,8.30048471968621,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0
2550893.75038967,10.157323943451,7.58746872702613,6.50777147826739,10.224110197043,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0
2080693.85246785,6.18617578246631,11.1971500620712,10.0881231180392,9.33257462386973,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1
1061304.01734561,11.8859109629411,7.64385420363396,11.1626013992354,7.47967433417216,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1
2342095.50658516,8.23105596471578,10.8695199014619,8.13338246732019,11.3073038575239,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0
1732893.2665265,11.0340817016549,10.9624205310829,8.85575089300983,6.12199657200836,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1
726197.526684906,8.81185516738333,8.65173463779502,12.7835639209952,7.8899035428185,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0
9574609.17155738,9.43011708091944,12.832366587827,12.5064112490509,12.6982695118058,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
508046.321548469,7.10546922357753,11.0535144705791,11.640807142714,10.2350729014724,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0
2650475.78542555,8.31347840442322,8.36717233038507,8.78231244394556,10.3734748684801,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0
2454099.57451345,8.22498326282948,10.7460617753677,10.5573745123111,10.2463607946411,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
2340758.73915026,6.01190329971723,10.1880124004092,12.8811928951181,12.3493708863389,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1
3429178.87271367,9.21181084518321,10.5540322859306,12.4800892118365,9.96023184433579,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
5816001.55905812,8.43367577367462,10.7962808520533,8.40791158122011,12.3164904885925,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1
914391.601636821,6.79972538724542,8.29241386358626,11.7798827087972,7.10052644275129,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0
2132681.05900878,8.53391096135601,6.40544478059746,8.07486868766136,6.59508965583518,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1
335231.975256877,10.2895564986393,8.86743507394567,12.8467496128287,6.00991764455102,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0
1153565.1799249,9.90189726115204,8.6046064554248,10.2235098304227,8.30111194401979,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
1668130.12603327,9.00924710184336,10.6196779659949,9.14850433846004,9.04249906633049,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
904914.209145616,10.6359601502772,11.0498863437679,10.6547650576103,8.22662742296234,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0
3834625.53228814,8.07308129454032,7.7174321077764,10.3356068911962,11.2547373720445,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
700867.626751337,6.8249684383627,6.28887776611373,8.21619660686702,9.09955109632574,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1
1124998.20666224,11.4242733498104,11.4445420587435,6.55469407583587,10.6587117414456,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3326096.30523512,9.23194268229418,9.92352230171673,7.13583269878291,10.6410755806137,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1
1507943.07937629,11.8490075457375,7.80280107446015,9.44296479783952,9.0516484407708,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1
1435309.05511497,12.0233891755342,9.87730279145762,9.86935105035082,6.67555319378152,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1
2365741.41915189,6.53024037159048,10.8977121051867,12.9055274778511,10.8909079588484,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0
3949149.3190828,11.8234733934514,12.7606205854099,12.4488913710229,10.8677297295071,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0
827616.221199797,11.9949007644318,10.5146799485665,6.32254463247955,6.87144072633237,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1
1656589.65024804,9.1018544039689,10.1446744233835,9.21405154024251,9.59713259292766,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2663331.49284589,8.83417181484401,8.03206682344899,10.0584496019874,11.5665807712357,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1555741.46014295,7.44764295569621,11.8230142877437,9.00938351405784,10.6131316302344,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1
328240.36424601,10.6961771675851,9.26350793219171,7.71633713482879,8.36050722352229,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
928771.004428271,10.5219562537968,7.72178762243129,6.67462406260893,9.89918833016418,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1
609006.999627898,10.8647126804572,7.80497950734571,11.1076502033975,6.3292975765653,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
3739741.72635073,9.94821086223237,8.2551432622131,6.28973365505226,10.7122162617743,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0
86662.3989173416,12.4372838647105,11.2676391531713,8.08541569649242,6.45896241115406,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1333438.79583185,12.9219034123234,7.17064047115855,6.64061989961192,6.36804069415666,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1
5228486.19679054,9.35446458100341,10.8393603926525,10.3440892836079,12.6058171577752,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1
230580.714476026,11.9437706083991,6.00831561838277,8.21209574094974,7.5786976700183,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0
1939277.73841706,8.67764807562344,11.5829872696195,10.9398685742635,9.94923304603435,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1
2643056.03852598,7.51408888120204,10.4991275870707,10.0218167861458,11.760521795135,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1731199.28993795,7.56762777594849,9.6367605694104,10.0997124128044,7.7925946447067,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
1386266.20271337,9.3704717666842,10.7076352247968,11.3737403366249,6.25646432652138,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0
4418550.62223064,12.9330065366812,6.82642542244866,9.48024036362767,10.6526550590061,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
2935653.60324537,12.4862277305219,7.64754891814664,10.4237488764338,6.26185865234584,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
606716.541049302,7.22982691274956,7.01726915501058,7.51571628847159,6.59415355394594,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
571981.867463758,12.9852768604178,8.09025209280662,11.8835400831886,7.60452525410801,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
946098.386333767,12.0123096802272,10.8663542605937,8.56730070547201,7.80048978398554,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1
2895001.09679421,6.15288934577256,7.92496387450956,11.0046660336666,7.74113286379725,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1
721661.147814868,10.7323259122204,7.67679532337934,8.00781681505032,6.48859775043093,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1
2155314.4668339,9.1169218304567,6.6964830190409,8.9390661760699,9.81847187597305,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
4771619.05045749,12.0862718489952,9.16175794764422,6.00019274675287,12.6797270094976,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
6382844.75749616,9.38909096480347,12.7780457357876,6.78436688240618,12.3405235800892,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1
1397939.59814326,8.65675199078396,10.9041124992073,7.629795642104,9.14212508965284,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
834376.653463942,8.80179802863859,6.27519472525455,6.43150538252667,6.58808322343975,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
2554298.17181555,6.47364315763116,9.12984516262077,10.551068495959,9.893328739563,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
434263.418982601,9.14263068092987,9.94420220307074,6.83643974270672,6.17403135821223,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1
1289566.59196681,8.00365482456982,8.87637533992529,7.88936237432063,9.92160235252231,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0
1819164.07301355,7.34099808079191,8.36898872931488,11.1888929947745,8.23237843858078,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1
3872512.99417812,9.34724008105695,9.03361949627288,10.0660519727971,11.752820571186,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
2334055.73041198,10.6818944576662,7.57765277149156,8.35736051783897,7.25590490153991,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0
1599066.19480502,12.939399047289,8.43900090735406,11.2148652265314,12.7865944567602,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3159293.34382589,10.4094734615646,11.1104615340009,11.5050131706521,9.80349990935065,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1
